subscription_id,user_id,trial_started_at,paid_started_at,cancelled_at,monthly_price_usd,subscription_status
SUB0004821,U003967,,,,,never_subscribed
SUB0001422,U003968,,,,,never_subscribed
SUB0002242,U003969,,,,,never_subscribed
SUB0004948,U003970,,,,,never_subscribed
SUB0004988,U003971,,,,,never_subscribed
SUB0000821,U003972,,,,,never_subscribed
SUB0000095,U003973,2026-01-31 22:00:00,2026-02-07 22:00:00,2026-02-09 22:00:00,14.99,cancelled
SUB0004467,U003974,,,,,never_subscribed
SUB0000425,U003975,,,,,never_subscribed
SUB0002957,U003976,,,,,never_subscribed
SUB0001276,U003977,,,,,never_subscribed
SUB0002826,U003978,,,,,never_subscribed
SUB0004436,U003979,,,,,never_subscribed
SUB0001763,U003980,,,,,never_subscribed
SUB0004867,U003981,,,,,never_subscribed
SUB0004941,U003982,,,,,never_subscribed
SUB0004106,U003983,,,,,never_subscribed
SUB0000570,U003984,,,,,never_subscribed
SUB0001621,U003985,,,,,never_subscribed
SUB0000531,U003986,2026-01-18 13:00:00,2026-01-25 13:00:00,,14.99,active
SUB0003518,U003987,,,,,never_subscribed
SUB0004484,U003988,,,,,never_subscribed
SUB0002774,U003989,,,,,never_subscribed
SUB0003914,U003990,,,,,never_subscribed
SUB0000995,U003991,2026-02-10 20:00:00,2026-02-17 20:00:00,,14.99,active
SUB0004799,U003992,,,,,never_subscribed
SUB0003301,U003993,,,,,never_subscribed
SUB0002984,U003994,,,,,never_subscribed
SUB0001207,U003995,,,,,never_subscribed
SUB0004769,U003996,2026-04-15 09:00:00,2026-04-22 09:00:00,,14.99,active
SUB0001714,U003997,,,,,never_subscribed
SUB0000639,U003998,,,,,never_subscribed
SUB0000613,U003999,,,,,never_subscribed
SUB0003256,U004000,,,,,never_subscribed
SUB0000922,U004001,,,,,never_subscribed
SUB0002076,U004002,,,,,never_subscribed
SUB0000135,U004003,,,,,never_subscribed
SUB0001314,U004004,,,,,never_subscribed
SUB0004807,U004005,,,,,never_subscribed
SUB0001894,U004006,,,,,never_subscribed
SUB0004392,U004007,,,,,never_subscribed
SUB0003075,U004008,,,,,never_subscribed
SUB0000516,U004009,,,,,never_subscribed
SUB0004468,U004010,,,,,never_subscribed
SUB0004238,U004011,,,,,never_subscribed
SUB0004823,U004012,,,,,never_subscribed
SUB0003919,U004013,,,,,never_subscribed
SUB0002781,U004014,,,,,never_subscribed
SUB0000948,U004015,,,,,never_subscribed
SUB0002520,U004016,,,,,never_subscribed
SUB0003985,U004017,,,,,never_subscribed
SUB0001870,U004018,2026-02-21 19:00:00,2026-02-28 19:00:00,2026-03-03 19:00:00,14.99,cancelled
SUB0003465,U004019,,,,,never_subscribed
SUB0003856,U004020,,,,,never_subscribed
SUB0002863,U004021,,,,,never_subscribed
SUB0000735,U004022,,,,,never_subscribed
SUB0003094,U004023,,,,,never_subscribed
SUB0003197,U004024,2026-02-22 19:00:00,2026-03-01 19:00:00,2026-04-05 19:00:00,14.99,cancelled
SUB0003811,U004025,,,,,never_subscribed
SUB0004908,U004026,,,,,never_subscribed
SUB0000989,U004027,,,,,never_subscribed
SUB0003891,U004028,,,,,never_subscribed
SUB0004441,U004029,,,,,never_subscribed
SUB0001352,U004030,,,,,never_subscribed
SUB0004589,U004031,,,,,never_subscribed
SUB0002549,U004032,,,,,never_subscribed
SUB0002433,U004033,2026-02-10 19:00:00,2026-02-17 19:00:00,2026-03-09 19:00:00,14.99,cancelled
SUB0002743,U004034,,,,,never_subscribed
SUB0000968,U004035,,,,,never_subscribed
SUB0000726,U004036,,,,,never_subscribed
SUB0003173,U004037,,,,,never_subscribed
SUB0000317,U004038,,,,,never_subscribed
SUB0002055,U004039,,,,,never_subscribed
SUB0003957,U004040,,,,,never_subscribed
SUB0003544,U004041,,,,,never_subscribed
SUB0003167,U004042,,,,,never_subscribed
SUB0000129,U004043,,,,,never_subscribed
SUB0004782,U004044,,,,,never_subscribed
SUB0002591,U004045,,,,,never_subscribed
SUB0002399,U004046,2026-02-21 22:00:00,2026-02-28 22:00:00,,14.99,active
SUB0000587,U004047,,,,,never_subscribed
SUB0004749,U004048,,,,,never_subscribed
SUB0001501,U004049,2026-02-10 12:00:00,2026-02-17 12:00:00,,14.99,active
SUB0004472,U004050,,,,,never_subscribed
SUB0002446,U004051,,,,,never_subscribed
SUB0003355,U004052,,,,,never_subscribed
SUB0004091,U004053,,,,,never_subscribed
SUB0000801,U004054,,,,,never_subscribed
SUB0003460,U004055,,,,,never_subscribed
SUB0004232,U004056,,,,,never_subscribed
SUB0004915,U004057,,,,,never_subscribed
SUB0000763,U004058,,,,,never_subscribed
SUB0000721,U004059,,,,,never_subscribed
SUB0004856,U004060,,,,,never_subscribed
SUB0004265,U004061,,,,,never_subscribed
SUB0000827,U004062,2026-01-13 12:00:00,2026-01-20 12:00:00,,14.99,active
SUB0001497,U004063,,,,,never_subscribed
SUB0003909,U004064,2026-04-03 18:00:00,2026-04-10 18:00:00,,14.99,active
SUB0001376,U004065,,,,,never_subscribed
SUB0001623,U004066,,,,,never_subscribed
SUB0002886,U004067,,,,,never_subscribed
SUB0003899,U004068,,,,,never_subscribed
SUB0001217,U004069,,,,,never_subscribed
SUB0004432,U004070,2026-03-11 08:00:00,2026-03-18 08:00:00,,14.99,active
SUB0001651,U004071,2026-02-26 16:00:00,2026-03-05 16:00:00,,14.99,active
SUB0000652,U004072,,,,,never_subscribed
SUB0001138,U004073,,,,,never_subscribed
SUB0004814,U004074,,,,,never_subscribed
SUB0001369,U004075,2026-02-06 21:00:00,2026-02-13 21:00:00,,14.99,active
SUB0003162,U004076,,,,,never_subscribed
SUB0003119,U004077,,,,,never_subscribed
SUB0001496,U004078,,,,,never_subscribed
SUB0002093,U004079,2026-02-06 13:00:00,2026-02-13 13:00:00,,14.99,active
SUB0001159,U004080,,,,,never_subscribed
SUB0003001,U004081,,,,,never_subscribed
SUB0002575,U004082,,,,,never_subscribed
SUB0000703,U004083,,,,,never_subscribed
SUB0000437,U004084,,,,,never_subscribed
SUB0004435,U004085,,,,,never_subscribed
SUB0001547,U004086,,,,,never_subscribed
SUB0000100,U004087,,,,,never_subscribed
SUB0000585,U004088,,,,,never_subscribed
SUB0001986,U004089,,,,,never_subscribed
SUB0001746,U004090,,,,,never_subscribed
SUB0002772,U004091,,,,,never_subscribed
SUB0001994,U004092,,,,,never_subscribed
SUB0004329,U004093,,,,,never_subscribed
SUB0000127,U004094,,,,,never_subscribed
SUB0003129,U004095,,,,,never_subscribed
SUB0004003,U004096,2026-03-18 08:00:00,2026-03-25 08:00:00,,14.99,active
SUB0000196,U004097,,,,,never_subscribed
SUB0000559,U004098,,,,,never_subscribed
SUB0001559,U004099,,,,,never_subscribed
SUB0003905,U004100,,,,,never_subscribed
SUB0003525,U004101,,,,,never_subscribed
SUB0002660,U004102,,,,,never_subscribed
SUB0000743,U004103,2026-01-16 13:00:00,2026-01-23 13:00:00,,14.99,active
SUB0001560,U004104,,,,,never_subscribed
SUB0003171,U004105,,,,,never_subscribed
SUB0000044,U004106,,,,,never_subscribed
SUB0002707,U004107,,,,,never_subscribed
SUB0002247,U004108,,,,,never_subscribed
SUB0003751,U004109,2026-04-03 22:00:00,2026-04-10 22:00:00,2026-04-27 22:00:00,14.99,cancelled
SUB0001319,U004110,,,,,never_subscribed
SUB0002434,U004111,,,,,never_subscribed
SUB0004688,U004112,,,,,never_subscribed
SUB0000690,U004113,,,,,never_subscribed
SUB0002812,U004114,,,,,never_subscribed
SUB0002770,U004115,2026-03-17 15:00:00,2026-03-24 15:00:00,,14.99,active
SUB0000527,U004116,,,,,never_subscribed
SUB0000165,U004117,,,,,never_subscribed
SUB0000021,U004118,,,,,never_subscribed
SUB0002526,U004119,,,,,never_subscribed
SUB0004440,U004120,2026-04-10 11:00:00,2026-04-17 11:00:00,,14.99,active
SUB0004257,U004121,,,,,never_subscribed
SUB0000396,U004122,2026-01-29 13:00:00,2026-02-05 13:00:00,,14.99,active
SUB0002630,U004123,,,,,never_subscribed
SUB0003979,U004124,,,,,never_subscribed
SUB0001473,U004125,,,,,never_subscribed
SUB0000811,U004126,,,,,never_subscribed
SUB0001795,U004127,,,,,never_subscribed
SUB0004234,U004128,,,,,never_subscribed
SUB0003281,U004129,2026-03-16 20:00:00,2026-03-23 20:00:00,,14.99,active
SUB0002571,U004130,,,,,never_subscribed
SUB0000911,U004131,,,,,never_subscribed
SUB0001189,U004132,,,,,never_subscribed
SUB0004639,U004133,,,,,never_subscribed
SUB0003243,U004134,,,,,never_subscribed
SUB0002057,U004135,,,,,never_subscribed
SUB0000908,U004136,,,,,never_subscribed
SUB0001723,U004137,2026-03-01 10:00:00,2026-03-08 10:00:00,,14.99,active
SUB0000145,U004138,,,,,never_subscribed
SUB0003426,U004139,2026-03-03 13:00:00,2026-03-10 13:00:00,,14.99,active
SUB0003621,U004140,,,,,never_subscribed
SUB0001817,U004141,,,,,never_subscribed
SUB0000111,U004142,,,,,never_subscribed
SUB0003793,U004143,2026-03-04 15:00:00,2026-03-11 15:00:00,,14.99,active
SUB0001869,U004144,,,,,never_subscribed
SUB0003680,U004145,,,,,never_subscribed
SUB0003670,U004146,,,,,never_subscribed
SUB0003597,U004147,,,,,never_subscribed
SUB0000487,U004148,,,,,never_subscribed
SUB0004292,U004149,,,,,never_subscribed
SUB0002656,U004150,,,,,never_subscribed
SUB0001554,U004151,,,,,never_subscribed
SUB0002447,U004152,,,,,never_subscribed
SUB0000958,U004153,,,,,never_subscribed
SUB0002850,U004154,,,,,never_subscribed
SUB0003248,U004155,,,,,never_subscribed
SUB0000176,U004156,,,,,never_subscribed
SUB0003228,U004157,,,,,never_subscribed
SUB0004854,U004158,,,,,never_subscribed
SUB0004289,U004159,,,,,never_subscribed
SUB0001462,U004160,,,,,never_subscribed
SUB0004131,U004161,,,,,never_subscribed
SUB0004182,U004162,,,,,never_subscribed
SUB0003450,U004163,,,,,never_subscribed
SUB0002451,U004164,,,,,never_subscribed
SUB0004309,U004165,2026-03-30 08:00:00,2026-04-06 08:00:00,,14.99,active
SUB0001733,U004166,,,,,never_subscribed
SUB0004451,U004167,,,,,never_subscribed
SUB0001720,U004168,,,,,never_subscribed
SUB0001694,U004169,,,,,never_subscribed
SUB0002978,U004170,2026-02-27 15:00:00,2026-03-06 15:00:00,,14.99,active
SUB0000103,U004171,,,,,never_subscribed
SUB0003916,U004172,,,,,never_subscribed
SUB0001145,U004173,,,,,never_subscribed
SUB0001250,U004174,,,,,never_subscribed
SUB0003277,U004175,,,,,never_subscribed
SUB0003247,U004176,,,,,never_subscribed
SUB0004794,U004177,,,,,never_subscribed
SUB0003335,U004178,,,,,never_subscribed
SUB0002258,U004179,2026-02-12 17:00:00,2026-02-19 17:00:00,,14.99,active
SUB0004859,U004180,,,,,never_subscribed
SUB0003970,U004181,2026-03-21 11:00:00,2026-03-28 11:00:00,2026-04-30 11:00:00,14.99,cancelled
SUB0002033,U004182,,,,,never_subscribed
SUB0002344,U004183,,,,,never_subscribed
SUB0000528,U004184,2026-01-11 19:00:00,2026-01-18 19:00:00,2026-02-07 19:00:00,14.99,cancelled
SUB0003402,U004185,2026-03-10 16:00:00,2026-03-17 16:00:00,2026-03-22 16:00:00,14.99,cancelled
SUB0001292,U004186,2026-02-11 11:00:00,2026-02-18 11:00:00,,14.99,active
SUB0004820,U004187,,,,,never_subscribed
SUB0000672,U004188,,,,,never_subscribed
SUB0002735,U004189,,,,,never_subscribed
SUB0003398,U004190,,,,,never_subscribed
SUB0004735,U004191,,,,,never_subscribed
SUB0002787,U004192,2026-03-07 13:00:00,2026-03-14 13:00:00,,14.99,active
SUB0004174,U004193,,,,,never_subscribed
SUB0003431,U004194,2026-03-20 17:00:00,2026-03-27 17:00:00,,14.99,active
SUB0004456,U004195,,,,,never_subscribed
SUB0000849,U004196,,,,,never_subscribed
SUB0002424,U004197,,,,,never_subscribed
SUB0002852,U004198,2026-03-21 15:00:00,2026-03-28 15:00:00,,14.99,active
SUB0003445,U004199,,,,,never_subscribed
SUB0003682,U004200,,,,,never_subscribed
SUB0003341,U004201,,,,,never_subscribed
SUB0001548,U004202,2026-02-18 21:00:00,2026-02-25 21:00:00,,14.99,active
SUB0001488,U004203,,,,,never_subscribed
SUB0002241,U004204,,,,,never_subscribed
SUB0002405,U004205,,,,,never_subscribed
SUB0000679,U004206,,,,,never_subscribed
SUB0000884,U004207,,,,,never_subscribed
SUB0003250,U004208,2026-03-01 13:00:00,2026-03-08 13:00:00,,14.99,active
SUB0003703,U004209,,,,,never_subscribed
SUB0001613,U004210,,,,,never_subscribed
SUB0000850,U004211,,,,,never_subscribed
SUB0004729,U004212,,,,,never_subscribed
SUB0002629,U004213,,,,,never_subscribed
SUB0003503,U004214,,,,,never_subscribed
SUB0000614,U004215,,,,,never_subscribed
SUB0001878,U004216,,,,,never_subscribed
SUB0002237,U004217,,,,,never_subscribed
SUB0002732,U004218,,,,,never_subscribed
SUB0002658,U004219,,,,,never_subscribed
SUB0002951,U004220,,,,,never_subscribed
SUB0001035,U004221,,,,,never_subscribed
SUB0004557,U004222,,,,,never_subscribed
SUB0000937,U004223,,,,,never_subscribed
SUB0003312,U004224,,,,,never_subscribed
SUB0004311,U004225,2026-03-26 14:00:00,2026-04-02 14:00:00,,14.99,active
SUB0002445,U004226,,,,,never_subscribed
SUB0000374,U004227,2026-02-03 09:00:00,2026-02-10 09:00:00,,14.99,active
SUB0002586,U004228,,,,,never_subscribed
SUB0000058,U004229,,,,,never_subscribed
SUB0004649,U004230,,,,,never_subscribed
SUB0004827,U004231,,,,,never_subscribed
SUB0001946,U004232,,,,,never_subscribed
SUB0002161,U004233,,,,,never_subscribed
SUB0001834,U004234,,,,,never_subscribed
SUB0000986,U004235,,,,,never_subscribed
SUB0002074,U004236,,,,,never_subscribed
SUB0004884,U004237,2026-03-26 22:00:00,2026-04-02 22:00:00,2026-04-19 22:00:00,14.99,cancelled
SUB0000554,U004238,,,,,never_subscribed
SUB0004273,U004239,,,,,never_subscribed
SUB0003156,U004240,,,,,never_subscribed
SUB0000550,U004241,,,,,never_subscribed
SUB0002818,U004242,,,,,never_subscribed
SUB0000412,U004243,,,,,never_subscribed
SUB0003130,U004244,2026-02-28 15:00:00,2026-03-07 15:00:00,,14.99,active
SUB0000830,U004245,,,,,never_subscribed
SUB0001883,U004246,,,,,never_subscribed
SUB0000745,U004247,,,,,never_subscribed
SUB0000272,U004248,,,,,never_subscribed
SUB0004985,U004249,,,,,never_subscribed
SUB0002808,U004250,,,,,never_subscribed
SUB0002453,U004251,,,,,never_subscribed
SUB0003052,U004252,,,,,never_subscribed
SUB0003207,U004253,,,,,never_subscribed
SUB0000347,U004254,2026-02-02 21:00:00,2026-02-09 21:00:00,,14.99,active
SUB0003807,U004255,,,,,never_subscribed
SUB0000368,U004256,,,,,never_subscribed
SUB0004261,U004257,,,,,never_subscribed
SUB0004672,U004258,,,,,never_subscribed
SUB0001137,U004259,,,,,never_subscribed
SUB0003821,U004260,2026-03-30 10:00:00,2026-04-06 10:00:00,2026-04-16 10:00:00,14.99,cancelled
SUB0002435,U004261,,,,,never_subscribed
SUB0000988,U004262,,,,,never_subscribed
SUB0000777,U004263,,,,,never_subscribed
SUB0003373,U004264,,,,,never_subscribed
SUB0001879,U004265,2026-01-30 17:00:00,2026-02-06 17:00:00,,14.99,active
SUB0001468,U004266,,,,,never_subscribed
SUB0001437,U004267,,,,,never_subscribed
SUB0002943,U004268,,,,,never_subscribed
SUB0002066,U004269,2026-02-05 09:00:00,2026-02-12 09:00:00,,14.99,active
SUB0003190,U004270,,,,,never_subscribed
SUB0000780,U004271,,,,,never_subscribed
SUB0002674,U004272,2026-02-18 09:00:00,2026-02-25 09:00:00,,14.99,active
SUB0003556,U004273,,,,,never_subscribed
SUB0001385,U004274,,,,,never_subscribed
SUB0001274,U004275,2026-01-22 17:00:00,2026-01-29 17:00:00,,14.99,active
SUB0004833,U004276,,,,,never_subscribed
SUB0004352,U004277,,,,,never_subscribed
SUB0004626,U004278,2026-04-17 09:00:00,2026-04-24 09:00:00,,14.99,active
SUB0003339,U004279,,,,,never_subscribed
SUB0000890,U004280,,,,,never_subscribed
SUB0004850,U004281,,,,,never_subscribed
SUB0001963,U004282,2026-02-12 10:00:00,2026-02-19 10:00:00,,14.99,active
SUB0002652,U004283,,,,,never_subscribed
SUB0000923,U004284,2026-02-03 11:00:00,2026-02-10 11:00:00,,14.99,active
SUB0002837,U004285,,,,,never_subscribed
SUB0002938,U004286,,,,,never_subscribed
SUB0001220,U004287,2026-01-28 15:00:00,2026-02-04 15:00:00,,14.99,active
SUB0002529,U004288,,,,,never_subscribed
SUB0004102,U004289,,,,,never_subscribed
SUB0004031,U004290,,,,,never_subscribed
SUB0002626,U004291,,,,,never_subscribed
SUB0001253,U004292,2026-02-12 21:00:00,2026-02-19 21:00:00,2026-03-16 21:00:00,14.99,cancelled
SUB0003415,U004293,,,,,never_subscribed
SUB0004419,U004294,,,,,never_subscribed
SUB0002094,U004295,,,,,never_subscribed
SUB0004482,U004296,,,,,never_subscribed
SUB0001766,U004297,,,,,never_subscribed
SUB0002256,U004298,,,,,never_subscribed
SUB0002312,U004299,,,,,never_subscribed
SUB0004975,U004300,2026-04-15 10:00:00,2026-04-22 10:00:00,,14.99,active
SUB0001179,U004301,,,,,never_subscribed
SUB0004940,U004302,2026-04-18 09:00:00,2026-04-25 09:00:00,,14.99,active
SUB0003789,U004303,,,,,never_subscribed
SUB0001040,U004304,,,,,never_subscribed
SUB0003420,U004305,,,,,never_subscribed
SUB0004029,U004306,,,,,never_subscribed
SUB0003451,U004307,,,,,never_subscribed
SUB0003429,U004308,,,,,never_subscribed
SUB0002010,U004309,,,,,never_subscribed
SUB0004737,U004310,,,,,never_subscribed
SUB0001393,U004311,,,,,never_subscribed
SUB0000386,U004312,,,,,never_subscribed
SUB0003293,U004313,2026-03-07 19:00:00,2026-03-14 19:00:00,2026-03-24 19:00:00,14.99,cancelled
SUB0002509,U004314,2026-03-05 19:00:00,2026-03-12 19:00:00,2026-03-20 19:00:00,14.99,cancelled
SUB0000016,U004315,,,,,never_subscribed
SUB0001465,U004316,2026-02-16 20:00:00,2026-02-23 20:00:00,,14.99,active
SUB0003547,U004317,2026-04-01 21:00:00,2026-04-08 21:00:00,,14.99,active
SUB0000778,U004318,,,,,never_subscribed
SUB0003938,U004319,,,,,never_subscribed
SUB0004297,U004320,,,,,never_subscribed
SUB0001160,U004321,,,,,never_subscribed
SUB0001085,U004322,2026-02-01 22:00:00,2026-02-08 22:00:00,2026-03-09 22:00:00,14.99,cancelled
SUB0004894,U004323,,,,,never_subscribed
SUB0000800,U004324,,,,,never_subscribed
SUB0001582,U004325,,,,,never_subscribed
SUB0004743,U004326,2026-04-19 08:00:00,2026-04-26 08:00:00,,14.99,active
SUB0003686,U004327,,,,,never_subscribed
SUB0003326,U004328,,,,,never_subscribed
SUB0003557,U004329,,,,,never_subscribed
SUB0004263,U004330,,,,,never_subscribed
SUB0004721,U004331,,,,,never_subscribed
SUB0001893,U004332,2026-02-14 17:00:00,2026-02-21 17:00:00,,14.99,active
SUB0004205,U004333,,,,,never_subscribed
SUB0001423,U004334,,,,,never_subscribed
SUB0001087,U004335,2026-01-28 14:00:00,2026-02-04 14:00:00,,14.99,active
SUB0003159,U004336,2026-03-18 18:00:00,2026-03-25 18:00:00,,14.99,active
SUB0004717,U004337,,,,,never_subscribed
SUB0004831,U004338,,,,,never_subscribed
SUB0001290,U004339,,,,,never_subscribed
SUB0001450,U004340,,,,,never_subscribed
SUB0004752,U004341,,,,,never_subscribed
SUB0002356,U004342,,,,,never_subscribed
SUB0002725,U004343,,,,,never_subscribed
SUB0001586,U004344,,,,,never_subscribed
SUB0001089,U004345,,,,,never_subscribed
SUB0000762,U004346,,,,,never_subscribed
SUB0002476,U004347,,,,,never_subscribed
SUB0004108,U004348,,,,,never_subscribed
SUB0000293,U004349,,,,,never_subscribed
SUB0000791,U004350,,,,,never_subscribed
SUB0004345,U004351,,,,,never_subscribed
SUB0001164,U004352,,,,,never_subscribed
SUB0000126,U004353,,,,,never_subscribed
SUB0004408,U004354,,,,,never_subscribed
SUB0003440,U004355,,,,,never_subscribed
SUB0003831,U004356,,,,,never_subscribed
SUB0000617,U004357,2026-01-25 18:00:00,2026-02-01 18:00:00,,14.99,active
SUB0000861,U004358,,,,,never_subscribed
SUB0002345,U004359,,,,,never_subscribed
SUB0004109,U004360,,,,,never_subscribed
SUB0003131,U004361,,,,,never_subscribed
SUB0002067,U004362,,,,,never_subscribed
SUB0003691,U004363,,,,,never_subscribed
SUB0000456,U004364,,,,,never_subscribed
SUB0000500,U004365,,,,,never_subscribed
SUB0000005,U004366,2026-01-19 13:00:00,2026-01-26 13:00:00,,14.99,active
SUB0001981,U004367,2026-02-27 20:00:00,2026-03-06 20:00:00,,14.99,active
SUB0001358,U004368,2026-01-28 19:00:00,2026-02-04 19:00:00,,14.99,active
SUB0004824,U004369,,,,,never_subscribed
SUB0004334,U004370,,,,,never_subscribed
SUB0001058,U004371,,,,,never_subscribed
SUB0001674,U004372,,,,,never_subscribed
SUB0002670,U004373,,,,,never_subscribed
SUB0001902,U004374,,,,,never_subscribed
SUB0003383,U004375,,,,,never_subscribed
SUB0000758,U004376,,,,,never_subscribed
SUB0003757,U004377,,,,,never_subscribed
SUB0004890,U004378,,,,,never_subscribed
SUB0002315,U004379,,,,,never_subscribed
SUB0004043,U004380,2026-03-27 17:00:00,2026-04-03 17:00:00,2026-04-21 17:00:00,14.99,cancelled
SUB0004986,U004381,,,,,never_subscribed
SUB0000917,U004382,2026-02-01 15:00:00,2026-02-08 15:00:00,2026-03-15 15:00:00,14.99,cancelled
SUB0002824,U004383,,,,,never_subscribed
SUB0003182,U004384,,,,,never_subscribed
SUB0001372,U004385,2026-01-29 11:00:00,2026-02-05 11:00:00,,14.99,active
SUB0001509,U004386,,,,,never_subscribed
SUB0003188,U004387,,,,,never_subscribed
SUB0001083,U004388,,,,,never_subscribed
SUB0000786,U004389,,,,,never_subscribed
SUB0002642,U004390,,,,,never_subscribed
SUB0001844,U004391,,,,,never_subscribed
SUB0000981,U004392,,,,,never_subscribed
SUB0001638,U004393,,,,,never_subscribed
SUB0004830,U004394,,,,,never_subscribed
SUB0003635,U004395,,,,,never_subscribed
SUB0003000,U004396,,,,,never_subscribed
SUB0000542,U004397,,,,,never_subscribed
SUB0000848,U004398,,,,,never_subscribed
SUB0000563,U004399,,,,,never_subscribed
SUB0000713,U004400,,,,,never_subscribed
SUB0003882,U004401,,,,,never_subscribed
SUB0004036,U004402,,,,,never_subscribed
SUB0003411,U004403,,,,,never_subscribed
SUB0001667,U004404,,,,,never_subscribed
SUB0001400,U004405,,,,,never_subscribed
SUB0004242,U004406,,,,,never_subscribed
SUB0004317,U004407,,,,,never_subscribed
SUB0002661,U004408,,,,,never_subscribed
SUB0002821,U004409,,,,,never_subscribed
SUB0003011,U004410,,,,,never_subscribed
SUB0001970,U004411,,,,,never_subscribed
SUB0000074,U004412,,,,,never_subscribed
SUB0003887,U004413,,,,,never_subscribed
SUB0000094,U004414,,,,,never_subscribed
SUB0003575,U004415,,,,,never_subscribed
SUB0004787,U004416,,,,,never_subscribed
SUB0003917,U004417,,,,,never_subscribed
SUB0000991,U004418,,,,,never_subscribed
SUB0000182,U004419,,,,,never_subscribed
SUB0002563,U004420,,,,,never_subscribed
SUB0000399,U004421,,,,,never_subscribed
SUB0000218,U004422,2026-01-19 08:00:00,2026-01-26 08:00:00,,14.99,active
SUB0004308,U004423,,,,,never_subscribed
SUB0004090,U004424,2026-03-16 13:00:00,2026-03-23 13:00:00,,14.99,active
SUB0000168,U004425,2026-01-25 13:00:00,2026-02-01 13:00:00,,14.99,active
SUB0000760,U004426,,,,,never_subscribed
SUB0003722,U004427,,,,,never_subscribed
SUB0001161,U004428,,,,,never_subscribed
SUB0002885,U004429,,,,,never_subscribed
SUB0000997,U004430,,,,,never_subscribed
SUB0002934,U004431,,,,,never_subscribed
SUB0000736,U004432,,,,,never_subscribed
SUB0003390,U004433,2026-03-12 19:00:00,2026-03-19 19:00:00,,14.99,active
SUB0001283,U004434,,,,,never_subscribed
SUB0004061,U004435,,,,,never_subscribed
SUB0002608,U004436,,,,,never_subscribed
SUB0003645,U004437,,,,,never_subscribed
SUB0001115,U004438,2026-02-17 10:00:00,2026-02-24 10:00:00,,14.99,active
SUB0002830,U004439,2026-03-04 18:00:00,2026-03-11 18:00:00,,14.99,active
SUB0003617,U004440,,,,,never_subscribed
SUB0000577,U004441,2026-02-13 10:00:00,2026-02-20 10:00:00,,14.99,active
SUB0004474,U004442,,,,,never_subscribed
SUB0001977,U004443,,,,,never_subscribed
SUB0003071,U004444,,,,,never_subscribed
SUB0001663,U004445,2026-01-29 09:00:00,2026-02-05 09:00:00,,14.99,active
SUB0000158,U004446,,,,,never_subscribed
SUB0004402,U004447,,,,,never_subscribed
SUB0003342,U004448,,,,,never_subscribed
SUB0002182,U004449,,,,,never_subscribed
SUB0004711,U004450,,,,,never_subscribed
SUB0001261,U004451,,,,,never_subscribed
SUB0004527,U004452,,,,,never_subscribed
SUB0001266,U004453,,,,,never_subscribed
SUB0004949,U004454,,,,,never_subscribed
SUB0004493,U004455,,,,,never_subscribed
SUB0004338,U004456,,,,,never_subscribed
SUB0000173,U004457,,,,,never_subscribed
SUB0004266,U004458,,,,,never_subscribed
SUB0004764,U004459,,,,,never_subscribed
SUB0003316,U004460,,,,,never_subscribed
SUB0000299,U004461,,,,,never_subscribed
SUB0001774,U004462,2026-02-14 16:00:00,2026-02-21 16:00:00,,14.99,active
SUB0004676,U004463,,,,,never_subscribed
SUB0001387,U004464,,,,,never_subscribed
SUB0004473,U004465,,,,,never_subscribed
SUB0002621,U004466,,,,,never_subscribed
SUB0003302,U004467,,,,,never_subscribed
SUB0002890,U004468,,,,,never_subscribed
SUB0002822,U004469,,,,,never_subscribed
SUB0000973,U004470,,,,,never_subscribed
SUB0004437,U004471,,,,,never_subscribed
SUB0002221,U004472,,,,,never_subscribed
SUB0002349,U004473,,,,,never_subscribed
SUB0000583,U004474,,,,,never_subscribed
SUB0000073,U004475,,,,,never_subscribed
SUB0000919,U004476,,,,,never_subscribed
SUB0001593,U004477,,,,,never_subscribed
SUB0002233,U004478,,,,,never_subscribed
SUB0001839,U004479,,,,,never_subscribed
SUB0000660,U004480,2026-01-27 17:00:00,2026-02-03 17:00:00,,14.99,active
SUB0001410,U004481,,,,,never_subscribed
SUB0000902,U004482,2026-01-17 16:00:00,2026-01-24 16:00:00,,14.99,active
SUB0002736,U004483,,,,,never_subscribed
SUB0001811,U004484,,,,,never_subscribed
SUB0000199,U004485,,,,,never_subscribed
SUB0002894,U004486,,,,,never_subscribed
SUB0000057,U004487,,,,,never_subscribed
SUB0002165,U004488,,,,,never_subscribed
SUB0003851,U004489,,,,,never_subscribed
SUB0000909,U004490,,,,,never_subscribed
SUB0004605,U004491,,,,,never_subscribed
SUB0001188,U004492,,,,,never_subscribed
SUB0002704,U004493,,,,,never_subscribed
SUB0000686,U004494,,,,,never_subscribed
SUB0004822,U004495,,,,,never_subscribed
SUB0003170,U004496,,,,,never_subscribed
SUB0002973,U004497,,,,,never_subscribed
SUB0003296,U004498,,,,,never_subscribed
SUB0001553,U004499,,,,,never_subscribed
SUB0004840,U004500,,,,,never_subscribed
SUB0002173,U004501,,,,,never_subscribed
SUB0002522,U004502,,,,,never_subscribed
SUB0000243,U004503,,,,,never_subscribed
SUB0002204,U004504,,,,,never_subscribed
SUB0001007,U004505,,,,,never_subscribed
SUB0004258,U004506,,,,,never_subscribed
SUB0003796,U004507,,,,,never_subscribed
SUB0002715,U004508,,,,,never_subscribed
