user_id,signup_ts,country_code,device_os,acquisition_channel,app_version_at_signup,marketing_consent
U002548,2026-02-28 14:17:14,US,iOS,Organic,3.6.1,1
U004327,2026-02-28 14:49:46,US,iOS,Referral,3.6.1,1
U003720,2026-02-28 14:50:58,UK,iOS,Referral,3.4.2,1
U003002,2026-02-28 15:05:16,US,iOS,Search,3.5.0,1
U003350,2026-02-28 15:36:53,US,iOS,Influencer,3.5.0,1
U002821,2026-02-28 16:02:51,US,iOS,Organic,3.5.0,1
U004363,2026-02-28 16:06:24,US,Android,Organic,3.6.1,1
U001378,2026-02-28 16:25:09,US,iOS,Referral,3.5.0,0
U004683,2026-02-28 16:51:42,US,Android,Referral,3.5.0,0
U000179,2026-02-28 16:59:39,UK,iOS,Organic,3.4.2,1
U001201,2026-02-28 17:21:23,US,Android,Paid Social,3.5.0,1
U002441,2026-02-28 17:41:12,US,Android,Referral,3.5.0,1
U001128,2026-02-28 17:47:50,UK,Android,Search,3.5.0,1
U000642,2026-02-28 17:49:27,US,Android,Organic,3.5.0,1
U002356,2026-02-28 17:51:05,US,iOS,Organic,3.4.2,0
U000226,2026-02-28 17:53:03,US,Android,Organic,3.4.2,1
U000147,2026-02-28 17:55:09,UK,Android,Referral,3.5.0,1
U002024,2026-02-28 18:09:35,US,iOS,Organic,3.4.2,1
U004209,2026-02-28 18:12:58,AU,Android,Influencer,3.5.0,1
U001697,2026-02-28 18:35:31,US,Android,Paid Social,3.5.0,1
U000491,2026-02-28 19:13:44,US,Android,Referral,3.6.1,0
U002874,2026-02-28 19:47:17,US,iOS,Search,3.6.1,1
U002435,2026-02-28 20:18:21,US,iOS,Organic,3.5.0,1
U004572,2026-02-28 20:49:41,US,iOS,Referral,3.6.1,1
U003081,2026-02-28 21:00:46,US,Android,Referral,3.6.1,1
U004557,2026-02-28 21:01:31,US,iOS,Paid Social,3.5.0,1
U000393,2026-02-28 21:14:31,AU,iOS,Search,3.6.1,1
U003307,2026-02-28 21:20:22,US,iOS,Organic,3.6.1,1
U000981,2026-02-28 21:44:55,US,iOS,Referral,3.5.0,1
U003784,2026-02-28 21:51:52,US,iOS,Referral,3.6.1,1
U000919,2026-02-28 22:01:07,US,Android,Organic,3.6.1,1
U001426,2026-02-28 23:13:24,CA,iOS,Search,3.6.1,1
U003025,2026-02-28 23:41:57,US,Android,Referral,3.4.2,1
U002771,2026-02-28 23:45:36,US,Android,Search,3.5.0,1
U001678,2026-02-28 23:47:49,AU,iOS,Organic,3.5.0,1
U003853,2026-03-01 00:19:19,UK,Android,Paid Social,3.6.1,1
U001757,2026-03-01 00:25:55,US,Android,Referral,3.6.1,1
U004427,2026-03-01 00:36:42,US,iOS,Influencer,3.6.1,1
U001121,2026-03-01 00:51:27,US,iOS,Organic,3.6.1,1
U003086,2026-03-01 01:15:30,CA,Android,Influencer,3.5.0,1
U000900,2026-03-01 01:25:05,US,iOS,Organic,3.5.0,1
U001624,2026-03-01 01:26:09,US,Android,Organic,3.5.0,1
U000398,2026-03-01 02:23:07,CA,Android,Paid Social,3.5.0,1
U000809,2026-03-01 02:31:48,US,iOS,Influencer,3.4.2,1
U001592,2026-03-01 02:44:14,US,Android,Paid Social,3.5.0,1
U001496,2026-03-01 02:52:28,US,iOS,Search,3.6.1,1
U000467,2026-03-01 03:38:29,UK,Android,Search,3.4.2,1
U004862,2026-03-01 05:51:17,US,Android,Referral,3.4.2,1
U002594,2026-03-01 06:10:14,US,iOS,Organic,3.4.2,1
U004538,2026-03-01 06:55:07,AU,iOS,Paid Social,3.6.1,1
U002683,2026-03-01 07:00:38,UK,iOS,Influencer,3.4.2,0
U002844,2026-03-01 07:18:39,US,Android,Search,3.5.0,1
U003943,2026-03-01 07:32:47,US,iOS,Search,3.6.1,1
U003577,2026-03-01 08:04:00,AU,Android,Paid Social,3.5.0,1
U004822,2026-03-01 08:34:02,US,iOS,Referral,3.4.2,1
U000626,2026-03-01 09:02:51,CA,Android,Organic,3.6.1,1
U003780,2026-03-01 09:09:31,US,Android,Organic,3.6.1,1
U000891,2026-03-01 09:52:04,US,iOS,Organic,3.5.0,0
U001461,2026-03-01 10:26:33,UK,iOS,Search,3.4.2,1
U003575,2026-03-01 10:30:27,US,iOS,Referral,3.6.1,1
U001464,2026-03-01 10:47:19,US,iOS,Paid Social,3.4.2,0
U001660,2026-03-01 12:21:47,US,iOS,Search,3.4.2,1
U001510,2026-03-01 13:21:22,CA,Android,Referral,3.5.0,1
U003243,2026-03-01 14:03:35,US,iOS,Search,3.4.2,1
U000290,2026-03-01 14:47:58,CA,iOS,Paid Social,3.6.1,0
U003653,2026-03-01 14:50:16,US,Android,Paid Social,3.6.1,1
U004109,2026-03-01 14:55:58,CA,Android,Referral,3.6.1,1
U004530,2026-03-01 15:01:48,US,Android,Organic,3.5.0,1
U000937,2026-03-01 15:03:55,US,iOS,Organic,3.4.2,1
U000421,2026-03-01 15:29:04,AU,iOS,Influencer,3.4.2,1
U001154,2026-03-01 16:08:50,CA,iOS,Influencer,3.6.1,1
U004935,2026-03-01 16:23:03,CA,iOS,Organic,3.4.2,1
U004377,2026-03-01 16:27:40,US,iOS,Influencer,3.6.1,0
U003857,2026-03-01 16:43:03,CA,iOS,Organic,3.6.1,1
U000923,2026-03-01 16:48:28,US,iOS,Influencer,3.6.1,1
U001645,2026-03-01 17:01:20,US,iOS,Organic,3.6.1,1
U004651,2026-03-01 17:04:42,CA,iOS,Search,3.5.0,1
U001436,2026-03-01 17:26:10,US,iOS,Organic,3.6.1,1
U002494,2026-03-01 17:31:46,CA,iOS,Organic,3.4.2,1
U003179,2026-03-01 17:38:48,US,iOS,Search,3.6.1,1
U002504,2026-03-01 17:42:14,US,iOS,Organic,3.6.1,1
U004699,2026-03-01 17:56:22,CA,Android,Organic,3.5.0,1
U003446,2026-03-01 18:39:08,US,iOS,Referral,3.6.1,1
U003356,2026-03-01 18:57:41,AU,iOS,Organic,3.5.0,1
U001631,2026-03-01 19:19:29,US,iOS,Paid Social,3.6.1,1
U001759,2026-03-01 19:57:47,US,iOS,Paid Social,3.6.1,1
U002656,2026-03-01 20:13:46,CA,Android,Paid Social,3.5.0,0
U003017,2026-03-01 20:16:17,US,iOS,Organic,3.6.1,1
U000472,2026-03-01 20:31:43,US,Android,Influencer,3.6.1,0
U003229,2026-03-01 21:15:19,US,iOS,Paid Social,3.6.1,1
U002374,2026-03-01 21:26:21,US,iOS,Organic,3.6.1,1
U003602,2026-03-01 22:21:19,CA,Android,Organic,3.6.1,1
U001112,2026-03-01 22:42:01,CA,iOS,Paid Social,3.6.1,0
U004815,2026-03-01 23:24:55,AU,Android,Organic,3.5.0,1
U003659,2026-03-01 23:28:09,US,iOS,Paid Social,3.5.0,1
U003328,2026-03-01 23:47:00,US,iOS,Influencer,3.5.0,1
U002868,2026-03-01 23:48:42,AU,iOS,Organic,3.6.1,1
U001459,2026-03-02 00:03:33,UK,iOS,Organic,3.4.2,0
U002372,2026-03-02 00:13:47,US,Android,Organic,3.6.1,1
U002918,2026-03-02 00:55:50,CA,Android,Search,3.6.1,1
U001890,2026-03-02 01:31:25,US,iOS,Search,3.4.2,1
U001362,2026-03-02 01:53:50,UK,Android,Paid Social,3.6.1,0
U001324,2026-03-02 01:59:32,AU,iOS,Organic,3.6.1,1
U002058,2026-03-02 02:02:57,US,Android,Paid Social,3.4.2,0
U004303,2026-03-02 02:20:54,US,iOS,Influencer,3.4.2,0
U003664,2026-03-02 02:28:56,AU,Android,Paid Social,3.4.2,0
U000749,2026-03-02 02:59:14,CA,iOS,Paid Social,3.5.0,1
U004803,2026-03-02 03:27:26,UK,iOS,Search,3.5.0,1
U004143,2026-03-02 03:33:00,US,Android,Organic,3.6.1,0
U000668,2026-03-02 03:38:00,US,Android,Organic,3.6.1,1
U002355,2026-03-02 04:47:39,US,iOS,Referral,3.5.0,0
U004507,2026-03-02 05:01:09,CA,iOS,Referral,3.6.1,1
U000486,2026-03-02 05:04:11,US,iOS,Search,3.5.0,1
U001976,2026-03-02 05:17:42,CA,Android,Referral,3.6.1,1
U002456,2026-03-02 05:32:19,AU,iOS,Organic,3.6.1,1
U004639,2026-03-02 05:33:11,CA,iOS,Influencer,3.6.1,1
U001450,2026-03-02 06:25:02,US,Android,Influencer,3.6.1,1
U002123,2026-03-02 06:30:21,UK,Android,Search,3.4.2,1
U000449,2026-03-02 06:56:02,US,iOS,Paid Social,3.4.2,1
U004599,2026-03-02 08:38:03,US,Android,Referral,3.5.0,1
U003874,2026-03-02 09:49:17,US,iOS,Paid Social,3.4.2,1
U004588,2026-03-02 10:03:10,UK,iOS,Search,3.6.1,0
U004255,2026-03-02 10:33:15,US,iOS,Referral,3.6.1,1
U003455,2026-03-02 12:08:22,CA,Android,Paid Social,3.5.0,1
U001841,2026-03-02 12:27:46,US,Android,Paid Social,3.6.1,0
U002944,2026-03-02 12:38:07,US,Android,Paid Social,3.5.0,1
U004025,2026-03-02 13:02:01,US,Android,Referral,3.4.2,1
U001526,2026-03-02 13:05:32,CA,iOS,Organic,3.5.0,1
U002934,2026-03-02 13:56:32,CA,iOS,Paid Social,3.6.1,1
U000025,2026-03-02 14:20:58,UK,iOS,Paid Social,3.5.0,0
U001209,2026-03-02 14:22:33,US,iOS,Influencer,3.5.0,1
U001247,2026-03-02 14:34:06,US,iOS,Organic,3.6.1,1
U003172,2026-03-02 15:12:21,US,Android,Organic,3.6.1,1
U003264,2026-03-02 15:23:36,US,Android,Influencer,3.6.1,1
U003712,2026-03-02 15:48:45,UK,Android,Paid Social,3.4.2,1
U002349,2026-03-02 15:53:34,CA,iOS,Referral,3.6.1,1
U004260,2026-03-02 16:01:53,AU,iOS,Organic,3.6.1,1
U000628,2026-03-02 16:17:07,US,Android,Search,3.6.1,1
U001097,2026-03-02 16:25:09,US,iOS,Search,3.4.2,1
U000990,2026-03-02 16:57:52,UK,iOS,Influencer,3.5.0,1
U001663,2026-03-02 17:05:41,US,iOS,Paid Social,3.6.1,1
U003411,2026-03-02 17:07:27,UK,iOS,Search,3.6.1,1
U002360,2026-03-02 17:09:48,US,Android,Organic,3.4.2,1
U003623,2026-03-02 17:11:47,US,Android,Paid Social,3.6.1,0
U001452,2026-03-02 17:34:35,AU,iOS,Search,3.6.1,0
U004555,2026-03-02 17:35:42,US,iOS,Search,3.6.1,1
U004356,2026-03-02 18:21:29,US,iOS,Referral,3.6.1,1
U000538,2026-03-02 18:47:44,CA,Android,Search,3.6.1,1
U002399,2026-03-02 19:10:02,US,iOS,Paid Social,3.5.0,1
U001825,2026-03-02 19:16:19,US,iOS,Paid Social,3.4.2,1
U001455,2026-03-02 19:17:02,US,Android,Influencer,3.6.1,1
U003135,2026-03-02 19:26:08,CA,iOS,Organic,3.5.0,1
U001458,2026-03-02 19:39:26,US,Android,Search,3.4.2,1
U001421,2026-03-02 19:47:06,US,Android,Organic,3.5.0,1
U002140,2026-03-02 20:05:00,US,iOS,Organic,3.4.2,1
U004551,2026-03-02 20:51:20,US,iOS,Organic,3.5.0,1
U002128,2026-03-02 20:55:00,US,iOS,Paid Social,3.5.0,0
U000406,2026-03-02 20:57:42,UK,iOS,Influencer,3.5.0,1
U004617,2026-03-02 21:08:29,US,Android,Paid Social,3.5.0,1
U000392,2026-03-02 21:14:21,US,iOS,Organic,3.5.0,1
U003137,2026-03-02 21:25:23,US,Android,Paid Social,3.6.1,1
U002752,2026-03-02 23:06:32,AU,iOS,Organic,3.5.0,1
U000564,2026-03-02 23:09:47,AU,Android,Referral,3.6.1,1
U002963,2026-03-02 23:47:04,US,iOS,Organic,3.6.1,1
U003787,2026-03-02 23:57:23,US,Android,Paid Social,3.4.2,1
U003459,2026-03-02 23:58:17,US,iOS,Referral,3.5.0,1
U004489,2026-03-03 00:01:56,US,Android,Search,3.6.1,1
U000869,2026-03-03 00:23:41,AU,Android,Organic,3.5.0,1
U003447,2026-03-03 00:30:43,CA,iOS,Organic,3.6.1,0
U000608,2026-03-03 01:07:56,US,iOS,Influencer,3.6.1,1
U003069,2026-03-03 01:44:58,US,iOS,Paid Social,3.4.2,1
U004020,2026-03-03 02:27:45,US,iOS,Referral,3.4.2,1
U001289,2026-03-03 02:52:12,UK,iOS,Paid Social,3.5.0,1
U001239,2026-03-03 03:33:07,US,Android,Referral,3.5.0,1
U001699,2026-03-03 03:56:40,US,iOS,Referral,3.5.0,0
U003638,2026-03-03 04:16:25,US,Android,Paid Social,3.5.0,1
U003072,2026-03-03 04:43:00,UK,iOS,Paid Social,3.6.1,1
U003322,2026-03-03 05:58:05,CA,Android,Search,3.5.0,1
U001938,2026-03-03 06:48:28,UK,iOS,Referral,3.6.1,1
U000694,2026-03-03 06:48:47,US,iOS,Organic,3.6.1,0
U002327,2026-03-03 06:51:41,US,Android,Organic,3.6.1,1
U002585,2026-03-03 06:51:58,US,iOS,Search,3.5.0,1
U003396,2026-03-03 07:02:33,US,Android,Search,3.5.0,1
U003178,2026-03-03 07:10:11,UK,iOS,Organic,3.6.1,0
U002412,2026-03-03 07:52:24,US,Android,Organic,3.6.1,1
U001492,2026-03-03 08:54:00,US,iOS,Organic,3.4.2,1
U003486,2026-03-03 08:57:02,US,iOS,Search,3.5.0,1
U000119,2026-03-03 08:58:37,UK,Android,Influencer,3.6.1,1
U002063,2026-03-03 10:21:21,US,Android,Paid Social,3.5.0,1
U000355,2026-03-03 10:30:31,CA,Android,Paid Social,3.6.1,1
U001078,2026-03-03 11:14:41,US,iOS,Organic,3.4.2,0
U001134,2026-03-03 11:48:42,US,Android,Organic,3.6.1,0
U002002,2026-03-03 12:01:38,US,iOS,Paid Social,3.6.1,0
U003191,2026-03-03 12:03:14,US,Android,Organic,3.6.1,0
U004529,2026-03-03 14:20:44,US,iOS,Organic,3.6.1,0
U002212,2026-03-03 14:32:03,CA,iOS,Influencer,3.6.1,1
U003020,2026-03-03 14:49:32,US,iOS,Referral,3.4.2,1
U004401,2026-03-03 15:08:35,CA,iOS,Referral,3.4.2,1
U003829,2026-03-03 15:19:46,US,iOS,Referral,3.6.1,1
U003045,2026-03-03 16:08:01,US,iOS,Referral,3.6.1,0
U002464,2026-03-03 16:24:42,US,iOS,Search,3.4.2,1
U002367,2026-03-03 17:06:10,AU,Android,Organic,3.6.1,1
U004413,2026-03-03 17:33:38,US,iOS,Search,3.6.1,1
U001907,2026-03-03 17:47:42,UK,iOS,Referral,3.5.0,1
U001865,2026-03-03 19:35:32,US,iOS,Influencer,3.4.2,1
U001970,2026-03-03 19:38:47,US,Android,Search,3.6.1,1
U004028,2026-03-03 19:42:23,US,iOS,Organic,3.4.2,1
U004677,2026-03-03 19:44:33,US,Android,Organic,3.5.0,1
U000512,2026-03-03 19:51:37,US,Android,Paid Social,3.5.0,1
U000641,2026-03-03 19:57:33,CA,iOS,Organic,3.6.1,1
U001383,2026-03-03 20:24:39,US,iOS,Organic,3.6.1,1
U000224,2026-03-03 20:34:36,US,iOS,Search,3.4.2,1
U000496,2026-03-03 21:05:42,CA,iOS,Referral,3.6.1,1
U000860,2026-03-03 21:06:13,US,Android,Paid Social,3.5.0,1
U004068,2026-03-03 21:20:49,US,Android,Paid Social,3.6.1,1
U003413,2026-03-03 21:27:15,US,Android,Paid Social,3.5.0,1
U000239,2026-03-03 21:45:26,US,Android,Search,3.5.0,1
U002133,2026-03-03 22:20:23,US,Android,Organic,3.5.0,1
U000123,2026-03-03 22:35:04,CA,Android,Referral,3.4.2,1
U000481,2026-03-03 23:29:25,US,Android,Search,3.6.1,0
U004100,2026-03-03 23:39:24,US,Android,Paid Social,3.6.1,1
U000822,2026-03-04 00:23:52,US,iOS,Paid Social,3.6.1,0
U002945,2026-03-04 00:59:15,US,iOS,Referral,3.6.1,0
U001295,2026-03-04 01:15:26,US,Android,Paid Social,3.6.1,1
U004064,2026-03-04 01:27:33,US,Android,Search,3.4.2,1
U002976,2026-03-04 01:39:43,US,iOS,Paid Social,3.6.1,1
U002994,2026-03-04 01:41:06,US,iOS,Organic,3.6.1,1
U000052,2026-03-04 01:46:24,UK,iOS,Organic,3.5.0,0
U004515,2026-03-04 02:51:15,US,iOS,Referral,3.6.1,0
U003990,2026-03-04 02:59:56,US,iOS,Referral,3.6.1,1
U004579,2026-03-04 03:06:20,UK,iOS,Organic,3.4.2,1
U004172,2026-03-04 03:55:23,CA,Android,Paid Social,3.5.0,1
U004417,2026-03-04 04:13:33,US,Android,Referral,3.5.0,1
U002121,2026-03-04 05:48:42,AU,Android,Search,3.5.0,1
U004013,2026-03-04 06:04:02,US,iOS,Influencer,3.5.0,1
U002877,2026-03-04 06:12:04,US,Android,Organic,3.5.0,1
U004609,2026-03-04 06:32:05,US,Android,Organic,3.5.0,1
U003610,2026-03-04 07:03:03,US,Android,Search,3.6.1,1
U002633,2026-03-04 07:31:08,US,Android,Organic,3.6.1,1
U003113,2026-03-04 07:55:57,US,Android,Influencer,3.4.2,1
U000007,2026-03-04 08:33:13,CA,iOS,Influencer,3.6.1,1
U000513,2026-03-04 09:30:59,US,iOS,Paid Social,3.4.2,1
U000941,2026-03-04 09:31:15,US,iOS,Referral,3.6.1,1
U001804,2026-03-04 09:34:08,CA,Android,Referral,3.6.1,1
U002434,2026-03-04 10:22:29,US,Android,Organic,3.6.1,1
U000075,2026-03-04 11:04:04,US,iOS,Referral,3.6.1,1
U001233,2026-03-04 11:13:54,US,iOS,Referral,3.4.2,1
U004743,2026-03-04 11:25:19,AU,iOS,Organic,3.6.1,1
U004746,2026-03-04 11:40:51,US,Android,Referral,3.6.1,1
U001366,2026-03-04 11:45:12,US,iOS,Organic,3.6.1,1
U003402,2026-03-04 11:46:46,US,iOS,Organic,3.6.1,1
U002701,2026-03-04 12:56:22,US,Android,Organic,3.6.1,1
U003425,2026-03-04 13:31:25,US,iOS,Organic,3.6.1,1
U004319,2026-03-04 13:38:32,US,iOS,Paid Social,3.5.0,1
U001698,2026-03-04 14:14:30,UK,iOS,Organic,3.6.1,1
U000838,2026-03-04 14:34:48,US,iOS,Organic,3.6.1,1
U003238,2026-03-04 15:08:46,UK,iOS,Paid Social,3.6.1,0
U003000,2026-03-04 15:19:32,US,iOS,Search,3.4.2,1
U000206,2026-03-04 15:20:07,CA,iOS,Referral,3.6.1,1
U002453,2026-03-04 16:22:11,AU,Android,Influencer,3.6.1,1
U002459,2026-03-04 17:16:22,US,iOS,Referral,3.5.0,1
U000902,2026-03-04 18:04:45,UK,Android,Paid Social,3.4.2,1
U000866,2026-03-04 18:33:30,US,iOS,Organic,3.6.1,1
U000021,2026-03-04 18:46:04,CA,Android,Paid Social,3.5.0,1
U004903,2026-03-04 18:58:49,US,iOS,Organic,3.4.2,1
U003230,2026-03-04 19:34:37,CA,iOS,Search,3.5.0,1
U001999,2026-03-04 20:06:18,US,iOS,Search,3.6.1,1
U001004,2026-03-04 21:27:12,US,iOS,Referral,3.6.1,1
U000882,2026-03-04 21:40:45,US,iOS,Influencer,3.6.1,0
U001886,2026-03-04 21:43:29,US,Android,Search,3.6.1,1
U000943,2026-03-04 21:55:45,UK,Android,Organic,3.5.0,1
U004600,2026-03-04 22:06:34,US,iOS,Organic,3.6.1,1
U004040,2026-03-04 22:22:59,UK,iOS,Paid Social,3.6.1,1
U000761,2026-03-04 22:31:45,US,iOS,Organic,3.6.1,1
U000661,2026-03-04 22:37:35,CA,Android,Referral,3.6.1,1
U001543,2026-03-04 23:33:22,US,Android,Paid Social,3.6.1,1
U002962,2026-03-04 23:48:07,US,iOS,Paid Social,3.6.1,1
U000552,2026-03-05 00:25:58,UK,Android,Organic,3.5.0,1
U000109,2026-03-05 00:30:01,US,iOS,Paid Social,3.5.0,1
U001079,2026-03-05 00:31:02,US,Android,Organic,3.4.2,1
U001853,2026-03-05 00:35:24,UK,Android,Referral,3.5.0,1
U002743,2026-03-05 00:49:30,US,iOS,Organic,3.5.0,1
U000841,2026-03-05 01:16:04,UK,Android,Organic,3.6.1,0
U002174,2026-03-05 01:18:52,US,iOS,Paid Social,3.5.0,1
U000375,2026-03-05 01:25:11,US,Android,Organic,3.6.1,1
U004181,2026-03-05 01:29:58,US,iOS,Search,3.5.0,0
U002796,2026-03-05 01:46:06,CA,iOS,Paid Social,3.6.1,1
U001810,2026-03-05 01:56:26,US,iOS,Referral,3.5.0,0
U001051,2026-03-05 01:57:27,US,iOS,Search,3.6.1,1
U001977,2026-03-05 02:16:47,UK,iOS,Referral,3.6.1,1
U001504,2026-03-05 02:34:17,US,Android,Paid Social,3.6.1,1
U003031,2026-03-05 02:46:09,US,Android,Search,3.5.0,1
U001758,2026-03-05 05:19:15,US,iOS,Paid Social,3.6.1,1
U003156,2026-03-05 05:29:29,UK,Android,Organic,3.6.1,1
U004124,2026-03-05 05:40:52,US,Android,Search,3.4.2,0
U000103,2026-03-05 05:42:37,US,iOS,Search,3.6.1,1
U002888,2026-03-05 06:25:11,US,iOS,Search,3.4.2,1
U002507,2026-03-05 08:47:06,US,iOS,Referral,3.6.1,1
U003169,2026-03-05 08:47:58,US,iOS,Influencer,3.5.0,1
U002534,2026-03-05 10:32:16,US,Android,Paid Social,3.4.2,1
U004017,2026-03-05 11:11:41,US,Android,Organic,3.6.1,0
U004798,2026-03-05 11:29:13,US,Android,Referral,3.4.2,1
U000446,2026-03-05 11:47:52,UK,iOS,Referral,3.6.1,1
U002629,2026-03-05 12:13:04,US,Android,Paid Social,3.5.0,0
U000289,2026-03-05 12:22:59,US,Android,Paid Social,3.4.2,1
U003026,2026-03-05 12:44:10,US,iOS,Organic,3.4.2,1
U002850,2026-03-05 13:29:37,US,iOS,Organic,3.6.1,1
U000754,2026-03-05 13:57:20,US,Android,Organic,3.6.1,1
U001474,2026-03-05 14:08:24,US,Android,Organic,3.4.2,1
U002392,2026-03-05 14:19:14,CA,iOS,Referral,3.5.0,1
U000744,2026-03-05 14:20:20,UK,Android,Referral,3.6.1,1
U003276,2026-03-05 14:44:38,US,iOS,Organic,3.4.2,1
U001716,2026-03-05 15:00:10,US,iOS,Paid Social,3.5.0,0
U000043,2026-03-05 15:03:05,US,Android,Paid Social,3.5.0,1
U001028,2026-03-05 15:13:19,UK,Android,Paid Social,3.5.0,1
U003793,2026-03-05 15:33:27,UK,Android,Organic,3.5.0,0
U002841,2026-03-05 15:45:39,US,iOS,Organic,3.6.1,1
U002467,2026-03-05 16:35:54,US,iOS,Referral,3.4.2,1
U004096,2026-03-05 16:50:04,AU,iOS,Referral,3.5.0,0
U003101,2026-03-05 16:57:54,US,Android,Referral,3.5.0,1
U001381,2026-03-05 17:15:14,UK,iOS,Referral,3.6.1,1
U001168,2026-03-05 17:30:03,UK,Android,Referral,3.6.1,1
U000175,2026-03-05 17:48:59,US,Android,Referral,3.6.1,1
U003805,2026-03-05 18:30:56,US,Android,Referral,3.4.2,1
U001422,2026-03-05 18:34:35,US,iOS,Organic,3.5.0,1
U002607,2026-03-05 18:45:01,UK,Android,Organic,3.6.1,0
U001778,2026-03-05 19:32:16,UK,Android,Search,3.6.1,1
U001499,2026-03-05 19:37:52,US,Android,Paid Social,3.6.1,0
U001985,2026-03-05 19:40:51,US,Android,Organic,3.6.1,1
U003762,2026-03-05 19:53:46,AU,iOS,Organic,3.6.1,1
U002713,2026-03-05 20:04:14,US,iOS,Paid Social,3.6.1,0
U004859,2026-03-05 20:38:09,AU,iOS,Search,3.4.2,1
U002289,2026-03-05 21:35:46,UK,iOS,Organic,3.5.0,1
U001475,2026-03-05 22:01:20,US,iOS,Organic,3.6.1,1
U003893,2026-03-05 22:23:45,CA,iOS,Referral,3.6.1,1
U000966,2026-03-05 22:29:58,US,iOS,Paid Social,3.5.0,1
U001225,2026-03-05 22:40:21,US,iOS,Organic,3.5.0,1
U003755,2026-03-05 22:43:21,US,Android,Referral,3.6.1,1
U001952,2026-03-05 22:59:41,US,iOS,Organic,3.6.1,0
U001090,2026-03-05 23:05:29,US,Android,Referral,3.6.1,1
U002885,2026-03-05 23:13:33,CA,Android,Organic,3.5.0,1
U003261,2026-03-05 23:14:07,US,Android,Referral,3.6.1,1
U001397,2026-03-05 23:18:20,UK,Android,Paid Social,3.4.2,1
U002261,2026-03-05 23:21:18,US,Android,Organic,3.4.2,1
U004306,2026-03-05 23:23:19,US,Android,Organic,3.4.2,1
U002784,2026-03-05 23:44:38,UK,Android,Organic,3.5.0,1
U004290,2026-03-05 23:51:32,US,iOS,Referral,3.6.1,1
U001013,2026-03-06 00:07:05,US,iOS,Organic,3.5.0,1
U002004,2026-03-06 00:08:26,UK,iOS,Organic,3.5.0,1
U001851,2026-03-06 00:37:28,US,iOS,Search,3.6.1,1
U000874,2026-03-06 01:05:14,AU,iOS,Influencer,3.6.1,0
U004402,2026-03-06 01:11:38,CA,iOS,Paid Social,3.6.1,1
U003760,2026-03-06 01:35:06,US,Android,Influencer,3.6.1,1
U002480,2026-03-06 01:50:07,US,iOS,Organic,3.6.1,1
U003763,2026-03-06 02:16:10,UK,Android,Search,3.5.0,1
U001743,2026-03-06 02:22:01,US,iOS,Search,3.5.0,0
U000190,2026-03-06 02:24:52,US,Android,Organic,3.5.0,1
U004518,2026-03-06 02:33:24,US,Android,Organic,3.6.1,0
U004380,2026-03-06 03:17:05,UK,Android,Organic,3.5.0,1
U000716,2026-03-06 03:42:23,AU,iOS,Organic,3.5.0,1
U002521,2026-03-06 03:48:45,US,Android,Paid Social,3.6.1,1
U000719,2026-03-06 04:13:21,US,iOS,Influencer,3.4.2,1
U003827,2026-03-06 04:22:04,US,Android,Organic,3.5.0,1
U002342,2026-03-06 04:43:22,UK,iOS,Organic,3.6.1,1
U004685,2026-03-06 04:50:18,US,Android,Organic,3.6.1,1
U000903,2026-03-06 05:51:15,US,iOS,Paid Social,3.6.1,1
U002867,2026-03-06 05:54:55,CA,Android,Search,3.6.1,1
U000804,2026-03-06 07:16:54,CA,iOS,Paid Social,3.4.2,0
U004616,2026-03-06 07:36:21,AU,iOS,Organic,3.5.0,0
U001960,2026-03-06 08:01:59,US,iOS,Paid Social,3.6.1,1
U004961,2026-03-06 08:13:35,US,iOS,Organic,3.6.1,1
U001185,2026-03-06 08:26:08,AU,iOS,Organic,3.6.1,1
U002278,2026-03-06 08:42:44,CA,Android,Influencer,3.5.0,0
U001735,2026-03-06 08:44:30,US,Android,Referral,3.6.1,1
U001320,2026-03-06 09:35:39,US,iOS,Influencer,3.6.1,1
U000944,2026-03-06 09:50:59,UK,iOS,Paid Social,3.5.0,1
U004435,2026-03-06 10:06:54,US,iOS,Organic,3.6.1,1
U000308,2026-03-06 10:07:57,AU,iOS,Search,3.6.1,1
U000049,2026-03-06 11:02:11,US,Android,Paid Social,3.6.1,1
U000717,2026-03-06 11:08:59,US,iOS,Paid Social,3.6.1,1
U004797,2026-03-06 11:37:25,US,Android,Organic,3.6.1,1
U001539,2026-03-06 11:57:42,US,iOS,Paid Social,3.5.0,1
U000084,2026-03-06 13:13:09,US,iOS,Organic,3.6.1,1
U001330,2026-03-06 13:17:48,US,iOS,Organic,3.6.1,0
U001556,2026-03-06 13:30:41,US,iOS,Influencer,3.5.0,1
U001275,2026-03-06 13:33:19,CA,Android,Organic,3.6.1,1
U002673,2026-03-06 13:56:47,US,iOS,Referral,3.5.0,1
U003753,2026-03-06 14:10:08,US,iOS,Referral,3.4.2,1
U001614,2026-03-06 14:17:30,US,iOS,Search,3.6.1,1
U003852,2026-03-06 14:27:05,CA,iOS,Paid Social,3.5.0,1
U004965,2026-03-06 14:34:11,US,Android,Influencer,3.5.0,0
U000394,2026-03-06 14:45:59,CA,iOS,Paid Social,3.6.1,1
U002135,2026-03-06 15:25:40,US,Android,Influencer,3.5.0,1
U000384,2026-03-06 15:43:54,AU,iOS,Paid Social,3.6.1,1
U002460,2026-03-06 15:58:45,US,iOS,Organic,3.4.2,1
